id,date,user,pc,activity,hour,dayofweek,activity_binary,activity_code,to,cc,bcc,from,size,attachments,content,content_clean,filename,url
{N7C6-H3YH70JK-7472LJEX},2010-07-06 07:10:00,TVS0050,PC-2174,logon,7,1,1.0,1,,,,,,,,,,
{B7B8-V4KC96QX-7819FJEZ},2010-05-21 07:14:00,TVS0050,PC-2174,logon,7,4,1.0,1,,,,,,,,,,
{E4S5-A8ME69DB-5132QBDB},2010-05-28 13:24:42,AJR0319,PC-4736,logon,13,4,1.0,1,,,,,,,,,,
{L1I5-C0EJ56OS-0846WFOP},2010-12-21 07:42:00,AJR0319,PC-4736,logon,7,1,1.0,1,,,,,,,,,,
{J3W8-Q8RA48JC-3216KWQH},2010-05-17 07:30:00,AJR0319,PC-4736,logon,7,0,1.0,1,,,,,,,,,,
{J7J1-V1IE64ZP-6420BPMJ},2010-02-11 07:31:00,JDB0169,PC-7502,logon,7,3,1.0,1,,,,,,,,,,
{C7G6-W4NI81HO-9629KQRU},2011-04-19 12:08:49,JDB0169,PC-7502,logon,12,1,1.0,1,,,,,,,,,,
{Z7S1-Q5BS73IX-2755KCTS},2010-03-10 07:44:00,JDB0169,PC-7502,logon,7,2,1.0,1,,,,,,,,,,
{Y4V1-E4CS39NN-2384UETH},2011-04-28 13:00:53,OBH0499,PC-7989,logon,13,3,1.0,1,,,,,,,,,,
{B8Z9-I5LU14XX-2220URWB},2010-09-02 08:10:00,OBH0499,PC-7989,logon,8,3,1.0,1,,,,,,,,,,
{Y8T3-L9NZ63AD-7588AJPN},2010-07-08 08:10:00,OBH0499,PC-7989,logon,8,3,1.0,1,,,,,,,,,,
{J2U8-C9RF67GU-3981NHFO},2011-03-16 07:46:00,THR0873,PC-4804,logon,7,2,1.0,1,,,,,,,,,,
{K9O6-C1BZ79PE-0336BWQA},2010-02-17 07:42:00,THR0873,PC-4804,logon,7,2,1.0,1,,,,,,,,,,
{B5D1-O4QV53ZF-6222FHDJ},2010-01-22 07:36:00,THR0873,PC-4804,logon,7,4,1.0,1,,,,,,,,,,
{I9L6-U0AG11TH-5052UCSU},2011-03-30 15:23:19,KBP0008,PC-4124,logon,15,2,1.0,1,,,,,,,,,,
{E0A9-D1DJ55YP-9938KBEM},2010-01-22 15:48:13,KBP0008,PC-4124,logon,15,4,1.0,1,,,,,,,,,,
{R5B3-M5OE35CW-7351PSEI},2010-06-18 11:58:22,KBP0008,PC-3851,logon,11,4,1.0,1,,,,,,,,,,
{Q6F7-O9GH55ZX-1920TJFE},2011-04-08 08:07:00,HSB0196,PC-8001,logon,8,4,1.0,1,,,,,,,,,,
{W5J8-N3QA30BC-6058FBTT},2010-03-18 08:13:00,HSB0196,PC-8001,logon,8,3,1.0,1,,,,,,,,,,
{Z9H6-D1IO81EA-8616OETL},2010-11-09 08:11:00,HSB0196,PC-8001,logon,8,1,1.0,1,,,,,,,,,,
{Z7T4-H6TO90ZF-5130GHAZ},2010-08-06 12:03:04,MDM0625,PC-4984,logon,12,4,1.0,1,,,,,,,,,,
{S6Q9-K8QI37MG-5367GTXV},2011-02-07 10:12:31,MDM0625,PC-4124,logon,10,0,1.0,1,,,,,,,,,,
{N8A9-K0WH48EP-1865WTYA},2010-06-08 08:03:00,MDM0625,PC-4984,logon,8,1,1.0,1,,,,,,,,,,
{P0N7-B8AQ57SE-1151UVLY},2010-04-18 12:26:04,NAF0326,PC-0384,logon,12,6,1.0,1,,,,,,,,,,
{Q6B0-O3BU55FY-1981GXDM},2010-10-11 07:37:00,NAF0326,PC-0384,logon,7,0,1.0,1,,,,,,,,,,
{K2Y7-I8UJ52XM-1338XHPO},2010-04-04 13:01:26,NAF0326,PC-0384,logon,13,6,1.0,1,,,,,,,,,,
{J6W8-C3NT15DQ-9334JSAF},2010-06-07 07:47:00,KWC0004,PC-2017,logon,7,0,1.0,1,,,,,,,,,,
{K9B8-U9YE54IC-2250WIQM},2010-08-17 08:01:00,KWC0004,PC-2017,logon,8,1,1.0,1,,,,,,,,,,
{Z3G8-I2XL36FQ-6758LWLA},2011-02-09 08:01:00,KWC0004,PC-2017,logon,8,2,1.0,1,,,,,,,,,,
{V3O3-X3UE57QS-4341KYJY},2010-08-17 07:58:00,HRB0351,PC-0697,logon,7,1,1.0,1,,,,,,,,,,
{D3P9-S5SO16ZS-5553RYRW},2010-12-22 07:45:00,HRB0351,PC-0697,logon,7,2,1.0,1,,,,,,,,,,
{I4X4-K0EE62GB-5535RATC},2011-02-11 08:09:00,HRB0351,PC-0697,logon,8,4,1.0,1,,,,,,,,,,
{M5Z8-I0KM86JR-0884NNOU},2010-11-29 07:48:00,KKW0879,PC-2531,logon,7,0,1.0,1,,,,,,,,,,
{M1O3-Q1MB55FL-8492DWGC},2010-02-16 07:42:00,KKW0879,PC-2531,logon,7,1,1.0,1,,,,,,,,,,
{P2K2-V0ME88PS-3657JUYY},2011-01-04 07:41:00,KKW0879,PC-2531,logon,7,1,1.0,1,,,,,,,,,,
